5,14,22,34,35,38,49
2,8,10,37,38,41,45
6,8,11,30,33,36,47
11,18,19,28,29,41,49
3,7,17,20,22,36,42
2,6,13,23,30,32,42
9,14,18,25,33,42,45
4,13,17,34,37,45,47
2,8,13,27,32,42,45
9,13,18,23,36,39,40
6,15,17,28,41,45,46
2,11,18,33,39,43,45
5,10,12,15,28,34,49
2,16,20,24,32,40,44
5,6,12,26,36,44,47
4,17,19,25,39,43,48
4,6,14,22,31,45,48
4,10,15,21,24,36,45
7,16,23,26,38,41,45
1,10,19,20,25,38,39
3,13,24,27,33,41,46
5,11,12,18,27,42,47
6,11,15,23,26,33,48
1,4,12,26,27,29,45
6,7,16,34,37,43,46
3,7,19,21,36,41,45
6,14,16,22,37,42,49
1,13,22,25,29,35,39
5,15,17,25,29,34,42
8,10,13,17,30,36,48
2,17,22,23,25,41,44
7,8,11,15,40,41,49
10,18,23,28,29,33,47
2,4,14,23,40,44,46
1,7,12,28,29,39,45
5,16,20,31,38,40,49
3,9,17,32,34,39,45
4,15,21,26,30,37,45
3,9,19,22,38,42,46
4,19,21,22,38,44,48
5,12,16,24,36,43,47
1,9,18,24,33,34,44
4,9,10,22,23,32,47
5,11,18,19,20,29,45
9,10,14,25,39,45,46
8,9,17,25,29,47,50
3,7,13,26,31,43,44
4,9,14,20,24,35,44
5,11,14,25,36,42,47
2,16,21,32,35,40,45
7,12,21,22,29,47,49
5,7,9,21,32,41,42
5,11,13,24,28,43,48
7,15,24,30,35,38,45
5,9,20,23,39,46,48
6,17,26,29,30,35,45
8,11,18,22,32,44,46
2,9,11,20,32,36,45
8,18,24,25,28,34,44
5,15,18,20,31,43,46
4,10,17,26,35,43,48
6,9,15,20,32,38,45
8,19,23,30,33,38,43
2,6,15,23,24,39,45
9,10,18,22,34,38,48
5,23,24,25,27,37,47
4,6,12,29,35,36,40
6,12,13,29,35,43,50
2,19,22,28,30,43,44
3,9,14,19,21,43,45
2,5,20,30,36,37,46
3,10,13,22,34,35,46
5,15,21,30,31,33,44
13,15,16,26,34,43,49
8,10,13,21,30,34,42
2,9,17,19,27,42,46
7,17,24,29,30,33,50
3,7,32,34,43,45,46
9,11,14,21,26,44,46
5,8,9,13,38,44,47
8,12,19,25,29,31,49
1,4,14,26,31,32,45
4,17,22,30,31,38,48
1,12,17,20,24,34,45
5,9,18,26,33,42,49
9,13,16,23,31,46,48
6,9,13,22,26,46,47
3,12,19,29,39,43,46
5,7,18,24,27,37,45
9,12,20,29,31,36,47
4,8,15,22,35,45,46
9,12,16,17,22,48,49
6,10,18,22,33,36,49
5,15,27,34,35,42,49
1,9,10,24,34,40,41
3,4,19,32,38,39,45
5,7,13,18,32,37,48
2,3,17,27,36,37,40
6,10,12,18,42,48,49
7,9,20,31,32,36,48
3,9,20,23,39,42,44
6,8,16,18,29,31,36
4,9,20,28,42,43,46
11,12,21,27,29,37,48
4,11,23,30,40,45,46
3,11,20,24,35,36,46
8,14,19,34,38,39,44
3,9,22,28,29,32,41
6,7,19,24,27,36,42
2,9,14,31,34,35,40
4,8,11,19,37,42,44
4,12,14,19,20,36,48
9,12,18,22,36,38,48
6,11,16,25,37,41,49
3,9,16,29,32,39,42
4,9,21,29,31,32,45
11,13,18,32,33,46,50
5,11,16,20,25,39,46
5,11,22,23,29,45,46
7,11,17,19,22,38,45
1,17,19,24,32,34,44
7,10,16,17,38,43,46
5,11,25,31,33,40,45
3,7,15,22,38,40,45
7,16,17,25,34,41,48
3,5,18,19,34,43,44
7,9,14,24,28,38,42
4,5,16,21,22,28,47
3,7,13,18,35,42,43
1,4,17,23,31,36,45
7,9,20,24,29,45,47
5,17,23,24,37,45,46
3,4,8,16,28,39,42
6,10,18,19,28,39,47
2,7,14,22,38,40,45
5,9,10,20,21,36,39
5,7,16,33,36,47,49
7,11,18,19,40,44,49
6,9,21,26,38,44,45
2,11,14,23,29,44,45
3,12,20,27,31,38,46
6,10,14,24,34,36,49
5,15,16,34,37,41,42
4,9,24,26,27,38,41
5,6,20,23,32,38,39
5,18,19,21,34,36,46
2,9,17,28,34,44,45
3,13,17,27,38,44,46
9,10,23,31,38,45,49
6,12,14,29,37,38,48
10,11,19,36,38,39,41
9,15,16,18,27,28,47
3,4,14,30,36,37,42
9,12,26,28,36,41,48
6,12,18,20,21,38,39
8,14,18,26,38,41,49
9,14,23,28,38,39,50
6,13,17,25,42,44,45
6,11,18,29,37,40,47
2,5,12,32,37,42,44
7,9,10,23,24,35,43
4,17,23,24,38,44,46
4,10,14,25,31,40,44
5,20,21,36,41,42,44
3,17,25,26,42,43,47
1,16,26,27,31,35,45
4,12,18,22,31,41,46
4,14,16,20,24,33,39
2,4,18,22,24,36,46
7,8,11,30,37,41,45
3,9,26,31,33,44,45
7,9,21,28,42,44,45
2,9,21,34,36,41,46
2,15,24,33,34,37,45
10,11,20,31,37,40,45
3,15,17,22,29,35,40
5,6,15,23,35,44,47
2,4,13,23,34,40,44
3,10,20,30,37,40,43
4,7,15,22,27,37,41
6,17,25,27,39,45,49
2,4,15,25,30,40,44
3,12,14,33,36,41,44
6,12,20,23,28,45,49
2,9,18,31,38,43,44
1,16,17,23,34,41,45
8,13,21,23,30,37,39
1,7,19,27,29,44,45
4,6,10,19,26,33,46
2,6,9,17,35,43,46
4,5,26,31,34,42,48
2,12,24,25,28,41,45
1,9,18,20,23,36,43
5,8,18,24,29,46,49
6,12,16,30,38,39,40
6,10,14,17,38,40,47
2,6,12,20,26,33,45
2,16,18,20,36,39,45
2,11,17,21,27,32,46
5,15,24,28,39,41,48
5,11,16,23,32,40,44
4,9,18,23,40,41,42
6,9,16,31,37,46,48
3,6,21,30,33,34,47
10,15,16,20,42,43,49
4,11,28,32,39,41,42
3,5,15,18,29,33,45
1,4,14,19,25,34,44
5,16,19,26,32,33,45
5,11,14,18,26,43,48
2,8,24,26,36,39,44
3,15,21,24,27,32,43
2,9,16,21,25,42,46
8,14,16,21,31,33,41
1,7,19,25,26,37,42
3,11,15,23,35,42,45
1,8,21,23,25,42,45
3,10,21,23,26,43,46
1,9,16,19,24,40,45
9,10,12,27,30,39,42
6,12,15,25,29,45,49
3,17,18,21,29,35,40
5,9,14,22,40,45,48
7,10,11,19,26,40,43
8,12,15,25,31,37,41
5,11,18,25,38,41,46
4,9,16,26,32,43,48
1,11,14,21,24,39,44
6,9,13,25,29,35,45
7,17,21,23,29,41,48
5,11,27,29,31,44,46
8,10,23,27,32,39,46
9,11,18,23,29,39,41
3,12,20,26,28,41,42
3,14,15,16,29,33,47
5,9,15,29,32,36,48
1,10,22,31,33,39,44
6,10,18,23,24,43,44
7,14,18,32,35,44,48
5,16,18,21,34,42,48
4,6,8,24,34,42,47
1,9,23,26,31,37,44
1,8,16,28,35,39,45
8,10,14,22,30,31,49
1,8,24,30,34,42,43
3,5,13,25,34,37,43
9,12,15,18,23,43,48
4,8,14,21,26,44,47
5,7,15,22,38,43,49
5,18,20,25,32,44,48
3,14,15,22,36,37,46
7,8,12,24,26,38,45
4,10,11,21,23,43,46
2,16,21,29,41,44,45
6,11,18,24,38,43,47
7,14,18,28,30,43,44
5,9,16,22,28,41,49
3,6,18,29,39,41,45
2,4,19,31,36,37,45
12,15,20,27,30,35,48
3,17,24,37,38,40,45
1,5,23,28,34,39,42
4,11,18,22,26,32,39
1,18,21,24,37,38,45
2,12,15,21,28,33,42
4,6,12,25,31,35,46
2,6,22,31,38,40,45
6,10,21,23,33,47,48
1,6,9,16,38,41,42
7,16,17,19,23,36,38
7,15,18,25,27,37,45
6,13,14,15,26,35,46
2,8,16,23,31,36,44
4,15,24,30,33,35,47
5,10,13,17,33,34,44
1,5,24,29,32,42,45
3,11,17,33,35,36,46
7,10,15,27,39,44,47
1,4,14,16,33,37,38
12,14,19,29,30,34,48
10,13,19,28,38,43,48
5,7,21,24,29,41,44
3,7,12,22,26,30,47
7,12,21,25,32,37,43
4,11,13,16,19,33,47
3,5,16,32,35,38,41
5,9,19,20,34,37,41
6,10,11,26,29,43,45
5,6,12,16,31,37,48
5,15,19,21,22,34,45
5,8,16,22,29,34,38
5,15,27,31,37,38,48
2,5,10,35,39,42,43
3,9,14,27,33,36,41
7,16,18,23,31,32,43
5,11,15,20,28,30,46
6,8,10,21,37,38,44
4,14,17,22,28,30,47
2,15,23,30,36,37,44
9,17,20,28,29,36,49
8,10,12,16,22,34,47
5,7,18,19,24,34,39
8,9,19,30,32,39,46
1,13,15,18,26,41,45
8,12,18,30,38,46,49
8,17,22,31,35,39,49
11,14,23,28,29,44,49
3,7,16,18,28,33,39
10,13,24,29,30,42,46
7,10,13,26,37,39,44
7,14,20,26,39,41,47
3,7,18,20,36,41,47
3,9,21,27,29,42,47
5,6,28,32,41,45,46
1,6,21,22,25,40,42
9,13,16,24,37,41,48
8,11,15,20,28,45,50
9,10,24,30,38,41,43
6,11,18,20,32,41,48
3,16,23,24,36,44,46
2,7,23,35,37,38,46
4,7,25,27,37,40,45
5,7,16,25,33,43,49
1,13,18,23,32,38,41
3,5,19,21,25,31,36
5,12,14,22,39,40,47
8,15,21,27,28,32,41
8,12,16,29,42,43,47
5,8,13,20,38,48,49
5,7,21,23,35,42,45
7,9,18,25,31,36,48
10,12,18,22,33,39,41
8,10,20,27,35,36,48
1,13,16,28,33,37,40
3,4,9,32,37,40,41
3,9,22,29,41,43,46
6,9,15,20,31,43,48
1,5,18,25,41,42,45
4,8,12,22,27,29,46
4,18,19,29,37,39,45
5,10,16,17,31,41,47
3,4,13,14,23,44,45
5,8,12,18,35,36,47
9,11,13,19,25,44,49
8,12,13,32,36,41,45
4,14,16,23,28,37,44
3,9,17,24,26,27,38
6,16,19,33,38,45,48
5,7,10,19,30,34,48
4,5,12,26,36,37,47
1,8,15,22,31,34,42
5,17,18,22,42,43,47
3,10,21,32,35,37,38
1,14,17,23,37,38,41
10,11,12,29,32,38,46
3,11,14,27,36,41,44
10,12,26,30,33,36,45
5,8,20,23,36,42,49
5,8,24,27,29,34,46
3,6,27,30,38,39,47
7,17,24,28,34,41,50
5,12,14,28,43,45,48
5,7,11,21,27,35,46
4,16,18,29,38,40,46
4,6,21,33,35,36,44
5,12,18,19,20,30,40
2,3,12,27,28,32,40
3,17,18,20,27,46,47
2,19,23,25,28,44,45
5,10,13,15,30,41,48
2,6,15,20,22,30,46
5,12,16,22,25,30,43
5,12,13,29,40,43,47
10,11,24,30,35,39,45
1,9,29,32,38,40,44
3,9,23,32,33,42,46
7,11,13,25,40,44,49
2,4,13,31,35,37,40
4,15,22,26,29,44,46
8,12,18,27,29,43,49
1,8,18,20,24,30,41
4,5,22,26,28,38,44
5,8,13,26,33,39,42
4,11,24,26,35,40,47
9,11,22,31,32,38,46
3,9,13,21,28,35,47
6,8,19,22,40,41,48
4,9,13,30,36,39,44
4,13,18,22,38,44,46
9,14,22,23,30,40,49
6,11,17,20,37,43,46
4,10,13,23,30,42,46
4,5,13,20,31,36,45
6,9,19,22,30,32,45
7,8,29,30,31,41,46
8,10,17,19,38,41,49
2,10,20,30,33,40,41
7,9,17,19,31,36,46
4,7,19,24,25,42,48
2,5,16,33,37,38,44
6,16,18,24,35,39,49
7,19,20,21,42,45,49
8,13,14,30,42,44,47
6,8,26,36,37,43,48
1,6,11,20,23,42,43
3,15,18,23,28,43,45
2,15,28,32,33,41,45
2,7,13,15,31,36,39
5,6,7,30,32,34,48
3,4,14,18,29,43,46
1,7,13,28,31,36,38
3,6,11,25,29,40,46
2,3,10,16,31,41,46
4,8,10,17,34,38,44
6,12,26,28,29,40,47
7,12,22,25,32,46,49
7,12,19,34,42,45,50
1,8,13,25,29,30,41
4,15,18,19,31,42,48
6,8,15,23,24,39,44
2,6,16,22,34,42,45
6,10,18,32,34,39,48
7,12,13,18,37,38,48
8,10,18,23,38,39,42
5,17,21,22,23,38,39
1,11,19,20,34,40,42
1,11,14,24,30,44,45
5,13,16,18,41,45,48
8,13,15,21,33,41,43
6,13,17,21,25,36,48
4,9,23,27,34,42,47
5,6,24,30,37,46,48
7,8,12,18,20,42,44
6,17,20,22,30,36,38
2,18,20,26,27,37,46
5,7,27,30,34,36,45
5,17,22,23,31,38,48
10,17,18,23,36,43,47
11,13,19,25,30,36,49
4,12,16,28,40,46,48
6,9,13,23,39,42,48
10,12,16,20,30,46,49
11,13,16,24,27,39,45
2,9,11,20,32,39,40
7,13,21,32,38,40,46
5,14,24,25,34,35,47
7,13,16,21,29,41,47
3,7,19,24,37,39,40
6,16,24,28,34,38,48
3,6,15,19,27,32,46
9,11,14,34,35,42,49
7,13,25,26,36,41,49
6,7,10,24,28,40,49
9,17,24,29,35,36,39
3,17,20,32,34,41,44
2,8,17,29,32,38,46
3,14,17,33,36,39,44
6,15,19,23,24,38,49
10,11,12,28,33,37,49
1,12,26,33,36,43,45
3,14,20,28,37,41,44
3,12,17,22,40,46,47
7,14,16,19,39,46,49
6,7,18,35,38,40,47
8,11,16,28,41,48,50
10,17,20,28,29,41,46
6,9,12,34,40,43,44
5,9,21,28,33,39,44
6,7,19,21,26,46,47
5,11,21,29,33,35,45
5,9,17,28,31,32,47
2,5,12,27,30,43,44
3,4,16,18,26,44,47
6,13,22,29,32,34,40
4,10,17,30,40,44,48
4,11,12,34,40,41,44
2,5,11,23,38,39,46
5,12,18,23,25,34,49
1,16,24,33,34,43,45
4,8,18,26,28,40,48
11,12,21,24,26,39,45
5,18,24,26,27,39,43
4,5,24,33,37,39,42
9,14,16,22,40,43,46
8,14,17,23,31,45,48
4,10,20,37,43,46,47
2,14,18,19,26,36,45
4,7,13,30,40,43,45
6,15,20,21,34,39,48
7,10,14,25,26,40,42
8,16,17,19,20,39,43
3,7,13,19,26,36,46
1,2,19,27,30,33,42
3,11,24,26,34,43,47
8,11,13,15,38,43,49
2,13,16,26,32,42,43
5,15,18,21,39,45,47
3,14,24,26,29,31,37
6,13,17,30,32,37,43
6,11,18,21,33,46,49
5,13,17,22,25,35,49
2,19,20,24,27,34,36
9,15,16,20,31,36,42
10,11,12,26,32,38,48
5,16,19,23,33,34,49
2,5,32,33,35,39,40
8,11,16,21,29,45,46
7,15,18,27,31,34,46
6,8,23,32,34,43,49
6,12,22,24,42,45,49
4,5,24,30,34,39,45
7,14,15,23,24,39,41
2,11,16,32,33,44,46
9,10,12,24,33,42,49
3,5,13,21,27,31,47
7,11,20,22,38,39,45
6,9,18,23,32,35,44
6,18,23,30,35,37,49
3,16,18,30,32,34,42
8,9,19,22,36,41,43
4,8,26,28,36,44,46
5,10,28,32,35,41,47
7,8,14,32,33,40,45
3,11,25,28,35,36,46
5,9,13,23,31,36,48
3,9,24,25,34,46,47
3,12,17,24,40,42,45
2,14,17,23,34,43,45
3,7,19,35,37,40,47
1,7,14,21,32,36,42
3,13,16,21,36,44,46
7,11,12,20,35,44,49
7,15,16,23,35,41,48
2,9,25,26,32,33,42
2,14,18,20,24,27,38
6,9,11,15,36,38,48
3,12,24,25,32,38,44
7,8,15,27,35,44,46
2,17,20,25,26,42,46
6,7,10,16,22,46,49
2,11,16,18,28,34,38
2,14,16,18,23,41,45
10,12,20,25,32,44,49
4,6,19,23,29,35,42
2,3,17,26,28,35,44
2,6,21,22,28,39,44
4,6,22,32,39,44,46
1,8,21,26,36,37,41
6,11,18,20,22,32,47
6,9,16,22,31,35,43
11,15,24,27,34,36,43
2,11,20,29,39,43,45
4,11,17,24,38,46,47
9,12,15,16,38,43,48
3,12,23,27,30,40,41
9,13,15,18,37,43,48
1,11,12,17,29,42,44
2,8,23,26,34,36,45
2,7,17,20,33,39,44
3,13,18,23,26,35,40
12,13,16,19,23,36,48
5,14,17,26,39,44,45
5,8,20,26,36,43,48
1,12,13,19,25,34,43
3,13,18,23,31,32,41
2,7,18,32,34,36,43
6,10,11,29,37,38,48
5,9,10,21,27,41,49
7,8,17,29,32,36,49
7,9,15,20,34,38,49
6,11,19,31,32,40,41
6,12,17,23,32,39,45
8,14,15,16,30,43,45
9,11,20,25,32,42,45
6,13,16,18,39,44,47
6,8,13,22,30,42,45
3,7,20,26,34,44,45
13,15,19,21,35,36,44
4,5,15,23,26,38,47
8,12,17,23,34,43,46
7,14,16,29,35,40,49
4,17,28,30,31,41,47
6,11,15,19,35,41,47
4,5,15,16,39,44,48
2,18,27,36,38,40,46
1,5,13,25,27,33,45
2,14,17,29,31,37,41
5,6,22,36,37,41,46
4,13,25,34,36,39,44
7,11,16,22,29,33,49
5,9,20,22,29,34,48
6,10,22,25,32,42,46
4,8,29,30,33,43,44
2,9,21,24,34,40,45
3,9,19,32,35,43,47
2,11,13,18,36,42,44
5,7,18,25,27,45,48
5,8,15,22,36,44,46
6,7,15,17,34,43,47
3,7,19,23,36,38,47
4,13,14,24,30,35,46
3,8,11,19,28,37,41
6,14,16,19,21,33,36
5,11,19,29,37,38,49
4,11,12,20,35,37,47
9,18,21,28,29,45,47
7,17,20,25,40,42,45
7,17,19,22,34,36,41
7,15,22,23,29,33,46
3,8,11,14,25,33,46
3,17,18,19,41,43,46
1,9,13,25,26,38,41
6,16,18,19,31,37,45
6,9,23,24,27,36,48
5,8,13,15,33,39,45
10,17,19,23,31,32,45
4,6,9,24,32,39,47
6,13,27,30,40,41,42
2,6,11,30,31,37,41
5,6,12,23,39,46,48
1,5,18,27,39,43,45
4,6,10,28,29,30,37
7,11,19,21,22,43,49
11,12,15,24,29,42,48
6,12,17,18,27,35,50
3,16,20,29,39,44,47
2,11,12,25,26,39,43
7,11,17,25,38,43,49
2,6,18,19,31,42,44
1,9,27,28,33,39,41
6,14,15,16,22,33,49
1,15,18,25,30,38,44
6,9,10,15,26,37,43
2,6,16,20,35,44,46
7,15,24,25,33,35,49
4,16,25,30,36,45,48
4,9,14,16,23,38,46
1,20,22,24,39,43,45
5,11,16,25,35,47,49
1,6,13,22,34,44,45
6,15,27,28,34,38,45
9,15,18,23,27,41,45
9,13,19,22,30,38,45
1,10,12,24,27,32,43
3,10,11,30,35,37,46
1,11,21,23,25,29,40
6,8,14,18,42,43,46
8,10,13,17,29,42,45
2,10,27,28,35,40,46
3,4,5,16,31,37,46
11,15,18,24,26,44,46
2,7,9,28,40,45,46
8,16,27,29,31,39,46
9,14,15,24,30,38,46
4,7,18,25,32,41,43
2,6,13,26,36,42,46
1,2,20,22,29,39,41
3,12,21,24,28,33,46
4,18,22,23,35,37,47
1,11,18,31,36,41,42
5,13,16,26,31,43,44
10,12,22,25,41,44,46
7,8,17,27,30,43,45
3,8,15,20,25,39,41
2,9,15,28,32,33,40
5,16,22,28,32,37,38
5,17,20,22,32,35,49
8,11,17,27,37,43,49
